code,name,mbrg,nprg,nav,targ,epsg,seg
002670,国盛金控,-99.88,-410.73,8.36,14.38,-296.53,8.42
002252,上海莱士,-20.97,-412.67,-1.39,-2.47,-408.89,-1.36
002417,深南股份,-81.29,-430.85,-2.74,-43.56,-350.00,-2.91
603378,亚士创能,9.84,-433.78,7.37,10.99,-325.00,6.95
300126,锐奇股份,22.11,-436.38,-1.64,3.00,-500.00,-1.63
600359,新农开发,-70.28,-438.81,0.45,-17.27,-300.00,3.33
002147,新光圆成,-27.26,-439.39,11.09,4.54,-337.50,7.76
601218,吉鑫科技,-42.58,-444.63,-2.62,8.16,-428.82,-2.59
002069,獐子岛,5.94,-445.36,-64.82,-19.12,-292.31,-69.16
002609,捷顺科技,-34.17,-454.61,11.45,7.94,-402.26,10.28
002723,金莱特,-16.85,-465.01,-0.45,-3.99,-465.91,-0.45
000670,盈方微,-60.57,-473.88,-50.53,-46.87,-441.94,-50.91
300139,晓程科技,-22.49,-488.82,-20.04,2.20,-433.33,-18.96
300588,熙菱信息,-59.34,-503.70,21.86,57.95,-567.35,22.48
300216,千山药机,-70.89,-541.73,-49.02,2.71,-466.67,-50.88
600882,广泽股份,-4.91,-543.61,-0.22,18.16,-600.00,-0.22
600220,江苏阳光,10.72,-568.24,3.67,3.88,-1266.67,4.42
300471,厚普股份,-63.06,-579.86,-2.48,15.01,-268.91,-2.88
002848,高斯贝尔,-17.90,-638.97,-25.86,5.90,-549.09,-25.86
300218,安利股份,12.15,-649.51,-3.36,2.14,-701.43,-4.60
002199,东晶电子,-0.33,-742.10,-1.30,-3.13,-746.34,-1.30
000422,*ST宜化,-29.04,-811.04,-83.40,-21.71,-1197.62,-96.25
000955,欣龙控股,18.88,-816.11,-0.64,12.61,-597.22,-0.62
600512,腾达建设,-10.88,-821.31,3.14,47.77,-550.00,-1.83
002655,共达电声,1.75,-830.25,-29.69,-14.65,-500.00,-29.69
002170,芭田股份,-5.69,-871.78,-8.55,-1.02,-595.16,-8.23
600166,福田汽车,-14.22,-959.62,-3.55,13.96,-800.00,-3.31
600898,国美通讯,130.39,-1038.83,40.03,64.81,613.79,23.10
600476,湘邮科技,-4.90,-1070.05,-2.46,22.91,-1075.00,-2.45
600870,*ST厦华,160.87,-1100.62,-109.98,3.94,-933.33,-95.04
002791,坚朗五金,14.52,-1119.65,6.06,6.96,-1000.00,4.23
601992,金隅集团,-12.34,-1164.33,9.65,12.26,-150.00,13.74
600506,香梨股份,58.53,-1169.35,3.59,3.71,-800.00,3.59
600961,株冶集团,-15.85,-1261.53,9.38,4.39,-1300.00,5.15
300201,海伦哲,-29.66,-1376.06,11.58,17.85,-1231.25,11.52
600289,*ST信通,-33.49,-1647.31,-81.78,-31.60,-1645.38,-81.69
600807,*ST天业,-44.37,-1870.01,-20.40,-13.78,-1200.00,-20.60
002052,同洲电子,-1.55,-1877.49,-1.87,-10.47,-1880.00,-1.87
601118,海南橡胶,-27.36,-1926.00,15.76,3.93,-1836.11,15.85
300332,天壕环境,12.89,-1966.27,1.04,4.65,-671.88,4.08
300248,新开普,23.10,-1980.34,11.89,11.99,-565.12,12.22
002188,*ST巴士,-82.44,-2178.82,-103.41,-72.06,1300.00,-103.47
600734,实达集团,-13.89,-2770.23,4.25,31.11,-1918.52,4.43
002204,大连重工,-43.93,-2920.66,-0.79,-4.82,-1870.00,-0.69
002659,凯文教育,-54.46,-3124.23,-12.54,-25.56,0.00,-2.76
300552,万集科技,12.56,-3702.86,-0.19,6.63,0.00,-0.19
600990,四创电子,-14.05,-4057.32,82.23,74.96,-6482.76,83.33
000953,ST河化,-5.45,-4120.41,7.37,-9.61,-4166.67,-81.61
000993,闽东电力,-62.82,-5842.81,39.77,5.99,-2927.08,42.02
002190,成飞集成,16.77,-7922.58,22.60,15.12,-571.23,12.97
000979,中弘股份,19.36,-13261.52,-19.93,34.71,-2606.67,-27.53
000911,南宁糖业,-19.95,-89838.20,-24.62,4.76,-6100.00,-24.41
600397,*ST安煤,17.50,10.93,-46.82,-7.31,-125.69,-43.20
002159,三特索道,19.25,10.93,0.93,2.81,-4.76,0.67
002858,力盛赛车,200.95,10.93,14.21,18.00,-34.17,12.25
600401,*ST海润,-61.50,10.93,-72.70,-29.33,-31.11,-71.87
002163,中航三鑫,39.24,10.93,-6.82,0.79,-66.67,-2.23
300277,海联讯,-44.05,10.93,-1.64,4.08,75.00,-2.25
600408,*ST安泰,56.10,10.93,-18.25,-17.98,-180.00,-20.91
603056,德邦股份,11.60,10.93,7.37,10.99,-178.57,6.95
600416,湘电股份,-40.67,10.93,5.74,9.19,375.00,-1.63
002512,达华智能,12.77,10.93,3.29,18.71,252.74,3.93
600421,ST仰帆,-100.00,10.93,-28.39,-23.69,300.00,-47.41
000768,中航飞机,67.65,10.93,0.12,2.41,-130.91,3.00
000779,三毛派神,10.90,10.93,44.99,-13.84,-104.14,44.99
603918,金桥信息,1.21,10.93,3.53,21.64,-107.98,3.53
002524,光正集团,29.05,10.93,1.04,-1.25,-33.33,8.48
300645,正元智慧,20.54,10.93,59.52,52.01,-47.87,60.30
300313,天山生物,-11.04,10.93,-11.45,-21.69,8.91,-3.35
600855,航天长峰,11.11,10.93,-1.39,14.47,62.04,-1.86
000803,*ST金宇,488.19,10.93,207.81,135.33,-63.64,63.82
600469,风神股份,-25.49,10.93,-22.19,-4.03,-15.09,-22.19
600863,内蒙华电,41.51,10.93,4.13,8.99,-103.45,4.38
000815,美利云,42.48,10.93,2.22,0.69,-200.00,2.25
600481,双良节能,8.84,10.93,-4.91,-14.80,87.84,-2.92
300675,建科院,-12.96,10.93,40.61,17.89,186.66,40.64
600071,凤凰光学,5.81,10.93,-0.45,-0.50,-55.25,9.46
600871,*ST油服,16.48,10.93,-21.12,-15.83,-102.11,-21.12
000004,国农科技,595.63,10.93,18.00,38.57,-275.00,10.10
603177,德创环保,-16.42,10.93,4.53,0.59,-0.00,4.53
600880,博瑞传播,-10.19,10.93,-0.34,-2.61,-176.34,1.95
002569,步森股份,55.75,10.93,-6.03,-3.45,-33.33,-6.03
002227,奥特迅,-9.89,10.93,1.29,5.13,31.86,1.28
603189,网达软件,-14.39,10.93,1.47,3.20,200.00,1.47
002231,奥维通信,-34.56,10.93,3.40,7.73,-132.57,3.40
300345,红宇新材,-33.92,10.93,-12.19,-8.69,-116.67,-9.74
603389,亚振家居,-15.29,10.93,3.75,0.97,300.00,3.71
600189,吉林森工,472.46,10.93,127.05,63.99,-116.67,120.91
000978,桂林旅游,-7.08,10.93,1.95,0.53,50.00,3.17
000504,南华生物,486.45,10.93,87.95,38.15,48.41,4525.10
000982,*ST中绒,72.87,10.93,0.65,1.35,11.39,0.86
300097,智云股份,191.27,10.93,50.60,15.32,-293.66,50.81
000509,华塑控股,585.13,10.93,63.65,-24.17,-0.00,36.70
600198,*ST大唐,-63.56,10.93,-104.83,-34.50,16.98,-124.78
300444,双杰电气,117.29,10.93,89.23,107.29,-701.33,62.14
600202,*ST哈空,40.27,10.93,-11.85,-4.43,-37.83,-11.85
002333,罗普斯金,-1.16,10.93,-6.29,-8.24,158.14,-6.86
300448,浩云科技,81.60,10.93,72.87,53.90,-137.50,72.50
000995,*ST皇台,-21.59,10.93,-594.01,-35.05,-12.50,-594.01
300105,龙源技术,-43.99,10.93,0.83,-6.58,-0.00,0.83
000519,中兵红箭,52.64,10.93,3.54,-0.67,-587.10,3.62
002337,赛象科技,167.65,10.93,-2.37,-8.93,200.00,-0.40
002694,顾地科技,15.06,10.93,-22.32,-3.96,-40.00,-25.01
601226,华电重工,7.04,10.93,1.75,2.49,-37.22,1.74
300125,易世达,105.42,10.93,-22.48,-18.78,-172.73,-23.60
000543,皖能电力,15.50,10.93,-8.61,-0.86,-350.00,-9.89
002702,海欣食品,42.94,10.93,-0.47,-11.39,-281.56,-0.47
600234,ST山水,850.14,10.93,-16.86,8.69,-133.33,-20.53
600657,信达地产,-27.95,10.93,8.01,8.72,-22.22,9.48
600238,*ST椰岛,-0.56,10.93,-20.36,-10.03,280.00,-20.37
002369,卓翼科技,28.54,10.93,3.32,21.20,-160.00,3.56
000561,烽火电子,34.33,10.93,12.20,20.16,-0.00,12.32
002377,国创高新,1124.24,10.93,462.33,326.61,-495.69,532.70
000571,新大洲A,225.50,10.93,1.31,12.62,-17.04,-0.49
601519,大智慧,-12.04,10.93,56.05,23.53,-102.63,56.17
002044,美年健康,120.71,10.93,95.80,106.02,-0.00,99.51
300157,恒泰艾普,-8.12,10.93,-10.34,7.57,-200.00,-12.03
000586,汇源通信,-29.08,10.93,-0.29,2.68,76.92,-0.06
600268,国电南自,-2.21,10.93,12.67,-14.77,-28.57,24.54
300161,华中数控,-36.76,10.93,5.79,5.79,78.57,2.02
603636,南威软件,-9.65,10.93,89.15,84.94,-108.55,93.75
300169,天晟新材,-3.75,10.93,-6.29,5.85,-37.12,-6.41
600281,太化股份,9.00,10.93,1.54,-10.07,-9.69,1.65
000606,顺利办,80.94,10.93,2.16,17.93,-247.95,1.91
300520,科大国创,7.29,10.93,8.04,6.35,-103.75,7.01
300177,中海达,40.57,10.93,16.38,20.46,333.04,7.89
000610,西安旅游,-8.94,10.93,-3.32,-16.46,9.69,-3.29
002755,东方新星,93.04,10.93,15.21,24.66,-225.00,3.61
300525,博思软件,69.44,10.93,16.33,66.58,107.78,12.54
000615,京汉股份,-26.24,10.93,45.36,47.10,105.15,13.88
002072,凯瑞德,90.53,10.93,-36.60,1.40,68.75,-40.30
601798,*ST蓝科,-26.19,10.93,-5.58,-1.10,880.00,-5.55
601808,中海油服,12.10,10.93,-2.67,-10.93,27.27,-2.75
300541,先进数通,8.22,10.93,3.46,9.05,1.92,3.46
300198,纳川股份,56.27,10.93,5.89,18.08,-146.72,5.15
600313,农发种业,-40.02,10.93,-17.56,-14.09,60.66,-18.92
002780,三夫户外,37.33,10.93,63.46,81.01,-125.00,63.34
300550,和仁科技,26.98,10.93,6.67,26.80,300.00,6.10
002096,南岭民爆,-43.78,10.93,-4.74,-9.58,26.60,-4.80
603737,三棵树,15.94,10.93,16.26,21.49,-38.46,16.26
600747,ST大控,-41.62,10.93,2.41,-2.57,-166.67,2.40
601949,中国出版,5.67,10.93,7.37,10.99,-54.34,6.95
600751,海航科技,4.38,10.93,3.56,2.17,229.63,3.80
002453,华软科技,8.32,10.93,-0.26,18.84,-200.00,-0.08
002112,三变科技,20.23,10.93,-24.78,5.09,-33.33,-24.78
002457,青龙管业,-30.04,10.93,0.32,1.89,74.18,0.54
002432,九安医疗,-11.81,10.93,-1.81,-22.27,62.60,-2.53
000652,泰达股份,11.11,10.93,11.93,6.21,-51.63,7.61
600321,*ST正源,218.69,10.93,0.03,17.47,-116.05,0.04
000659,珠海中富,-0.66,10.93,25.46,-5.20,-0.00,36.78
300557,理工光科,-82.91,10.93,4.20,0.60,203.37,2.70
002115,三维通信,139.66,10.93,127.06,62.06,-289.69,133.63
300229,拓尔思,31.11,10.93,10.22,6.69,-133.65,9.67
300579,数字认证,32.08,10.93,14.45,20.58,-480.50,14.13
600768,宁波富邦,-12.51,10.93,131.20,-21.18,-34.92,131.20
000693,*ST华泽,-99.94,10.93,-278.08,-54.41,-97.22,-278.08
002819,东方中科,25.71,10.93,5.05,13.04,-240.09,4.13
300587,天铁股份,72.40,10.93,14.98,16.15,-115.50,11.80
300591,万里马,28.74,10.93,10.30,42.15,58.59,4.67
002476,宝莫股份,-17.46,10.93,-2.57,-10.48,-59.13,2.09
300249,依米康,86.09,10.93,6.14,23.28,-220.00,11.63
000710,贝瑞基因,405.19,10.93,1382.14,263.67,-801.52,1360.08
002480,新筑股份,214.04,10.93,2.66,20.10,-111.44,2.38
603843,正平股份,248.13,10.93,19.04,46.65,-300.00,8.38
002488,金固股份,-5.86,10.93,197.37,70.40,-183.33,201.29
300608,思特奇,14.36,10.93,10.17,4.27,-45.10,9.81
600800,天津磁卡,24.82,10.93,-85.10,-11.60,-33.33,-55.25
600396,金山股份,14.72,10.93,-21.66,-0.68,-127.59,-23.85
000737,*ST南风,3.94,10.93,-436.88,-11.87,12.24,-327.35
002857,三晖电气,-24.90,10.93,4.95,10.05,-60.00,4.95
002162,悦心健康,-0.55,10.93,3.92,2.15,11.02,3.44
600821,津劝业,-22.90,10.93,0.79,-17.29,28.57,0.79
000760,斯太尔,93.24,10.93,-13.09,-17.34,-33.33,-9.56
000767,漳泽电力,44.09,10.93,-26.11,3.11,45.18,-19.79
600425,青松建化,-19.09,10.93,-0.94,-7.00,-47.32,1.47
002178,延华智能,9.85,10.93,2.12,0.72,-100.00,1.83
002528,英飞拓,39.13,10.93,1.38,10.02,-96.43,1.35
600449,宁夏建材,-34.77,10.93,6.64,-9.28,50.00,6.73
002194,*ST凡谷,-28.51,10.93,-22.90,-21.89,-67.40,-22.90
300308,中际旭创,9502.74,10.93,657.39,1126.36,-1650.00,657.39
000798,中水渔业,-1.26,10.93,21.29,14.26,-543.85,12.95
300312,邦讯技术,-20.53,10.93,-21.09,-25.19,-112.50,-18.88
600854,春兰股份,446.92,10.93,0.50,-0.97,-443.54,2.69
000809,铁岭新城,41.29,10.93,5.57,-7.50,-185.71,5.57
002552,*ST宝鼎,36.89,10.93,-15.34,-22.76,-166.67,-15.34
600866,星湖科技,104.82,10.93,-11.88,-15.32,-130.52,-11.88
002912,中新赛克,145.02,10.93,7.37,10.99,-126.67,6.95
600485,信威集团,-33.11,10.93,-17.56,-2.42,88.89,-17.91
603990,麦迪科技,9.98,10.93,9.46,3.98,50.00,9.46
300678,中科信息,64.02,10.93,57.49,48.54,-138.10,57.77
300682,朗新科技,-10.13,10.93,40.28,48.34,-60100.00,39.96
600495,晋西车轴,-38.08,10.93,0.53,6.12,11.11,0.53
603169,兰石重装,282.23,10.93,15.15,50.72,-5.59,10.14
000007,全新好,-8.15,10.93,-11.62,-11.50,0.00,2.28
600082,海泰发展,-73.31,10.93,2.33,2.34,-151.82,2.33
300344,太空智造,93.67,10.93,-8.16,-22.76,-891.49,-5.62
000852,石化机械,-5.60,10.93,4.58,4.89,-22.22,4.35
002234,民和股份,33.13,10.93,-24.13,3.68,-80.00,-24.13
000868,安凯客车,-33.40,10.93,-27.00,-11.02,300.00,-22.05
600100,同方股份,11.36,10.93,1.67,11.83,-16.74,-0.62
300356,光一科技,-46.46,10.93,-32.53,-18.42,108.97,-27.79
000877,天山股份,27.86,10.93,21.58,-7.61,-86.67,24.52
300369,绿盟科技,24.44,10.93,52.51,8.62,-75.60,52.49
000892,欢瑞世纪,153.06,10.93,17.23,26.84,-129.15,17.21
002259,升达林业,-31.36,10.93,2.69,-8.30,24.35,-0.31
002263,*ST东南,31.28,10.93,-20.77,-17.78,-100.00,-20.90
300076,GQY视讯,528.77,10.93,-1.30,1.45,-325.00,0.28
002312,三泰控股,-17.32,10.93,8.63,-19.74,200.00,8.63
300427,红相股份,669.31,10.93,204.96,236.76,-1000.53,213.88
300084,海默科技,40.84,10.93,-1.58,17.88,540.79,-4.02
002316,亚联发展,1099.59,10.93,17.45,46.86,-188.80,1.60
300431,暴风集团,-13.70,10.93,48.44,34.72,50.00,20.62
601099,太平洋,15.29,10.93,-3.54,15.90,-107.14,0.54
000972,*ST中基,-31.30,10.93,17.88,4.37,-52.04,7.23
600604,市北高新,54.18,10.93,5.05,-4.26,-106.63,3.90
000503,国新健康,-68.98,10.93,-3.11,-4.86,50.93,-3.23
002665,首航节能,25.65,10.93,148.21,98.21,-65.50,158.01
300096,易联众,59.23,10.93,4.13,33.98,-17.86,2.90
300104,乐视网,-91.27,10.93,-108.12,-48.03,-233.33,-97.77
600207,安彩高科,39.02,10.93,0.47,-1.80,-50.00,0.80
002689,远大智能,5.20,10.93,1.90,4.01,27.55,1.69
000537,广宇发展,2504.50,10.93,235.83,283.10,-457.14,375.57
002693,双成药业,124.87,10.93,38.08,8.88,-50.00,7.48
002015,霞客环保,50.98,10.93,9.30,8.39,-46.67,3.74
600651,飞乐音响,-30.88,10.93,-6.78,30.21,240.68,-8.69
000546,金圆股份,816.98,10.93,69.74,62.30,-112.70,59.79
600241,时代万恒,16.78,10.93,121.12,35.73,25.00,129.29
300140,中环装备,36.03,10.93,4.67,19.21,85.10,5.24
600247,*ST成城,-88.80,10.93,7.37,7.97,-108.46,-112.52
600671,天目药业,280.98,10.93,110.40,69.66,-755.51,56.40
300491,通合科技,-10.47,10.93,3.55,3.17,-50.00,3.55
300495,美尚生态,51.47,10.93,11.84,41.06,-163.58,11.85
002039,黔源电力,24.62,10.93,7.62,-2.33,-612.60,11.89
600680,*ST上普,-38.37,10.93,-54.78,-26.23,-3.70,-55.71
000576,广东甘化,13.58,10.93,-20.46,-36.53,-110.93,-20.53
300499,高澜股份,6.12,10.93,4.36,-9.51,75.00,4.32
000585,*ST东电,-16.55,10.93,-203.14,-21.19,-70.22,-207.94
300164,通源石油,164.77,10.93,22.51,28.64,-126.28,6.76
002396,星网锐捷,64.03,10.93,1.65,14.75,-66.67,11.47
002059,云南旅游,-8.93,10.93,2.98,21.81,-14400.00,2.15
300523,辰安科技,259.93,10.93,15.07,14.55,-135.29,12.45
000619,海螺型材,-11.74,10.93,-1.68,-10.22,120.73,-1.44
600718,东软集团,1.80,10.93,11.24,10.71,0.00,13.77
002420,毅昌股份,0.21,10.93,-25.53,-8.98,-106.39,-27.62
300540,深冷股份,44.58,10.93,2.29,14.19,-12.50,2.07
300197,铁汉生态,69.80,10.93,19.72,80.55,1566.67,17.48
000633,合金投资,57.09,10.93,-13.33,4.30,-26.90,-12.41
600730,中国高科,122.73,10.93,5.62,-4.13,-550.00,3.99
000638,万方发展,-28.02,10.93,7.15,-53.06,100.78,17.71
000713,丰乐种业,30.56,10.93,0.68,5.91,-364.29,-2.17
600794,保税科技,73.88,10.93,-5.85,-6.10,-316.52,-9.73
300264,佳创视讯,170.79,10.93,-9.74,6.84,-166.67,-9.08
000727,华东科技,-16.53,10.93,0.38,-0.10,-3.99,0.19
600391,航发科技,-3.38,10.93,2.90,1.17,-500.00,2.10
300616,尚品宅配,38.76,10.93,19.60,26.28,-47.60,19.60
300268,佳沃股份,244278.25,10.93,69.36,379.88,-285.19,2.09
603105,芯能科技,-4.99,10.93,7.37,10.99,-200.00,6.95
600847,万里股份,53.84,10.93,2.49,15.67,-313.89,2.65
600853,龙建股份,-20.84,10.93,76.70,34.09,-17.39,71.18
000801,四川九洲,4.27,10.93,-0.89,2.95,215.38,-0.60
002205,国统股份,-5.81,10.93,17.15,19.11,9.97,1.63
300672,国科微,-5.15,10.93,35.20,28.89,6.25,35.90
600069,银鸽投资,5.58,10.93,4.80,3.18,-100.00,6.15
002213,特尔佳,30.56,10.93,2.46,-0.50,-57.00,2.46
600077,宋都股份,41.70,10.93,15.05,85.28,-450.00,4.99
000010,美丽生态,-22.87,10.93,-48.43,-24.42,82.64,-49.42
002571,德力股份,-3.43,10.93,4.40,-5.94,-9.09,4.31
002229,鸿博股份,16.45,10.93,-2.49,-10.35,-46.15,-0.95
000851,高鸿股份,34.32,10.93,15.45,5.70,-117.65,4.14
002575,群兴玩具,-99.48,10.93,-0.81,-1.50,-101.69,-0.81
600890,中房股份,-52.58,10.93,2.87,-0.35,0.65,2.88
600095,哈高科,-5.59,10.93,1.30,-4.02,-30.88,1.48
002583,海能达,146.16,10.93,20.70,82.16,-33.33,20.69
600520,文一科技,-4.51,10.93,0.18,15.37,400.00,0.24
300711,广哈通信,-56.23,10.93,7.37,10.99,100.00,6.95
603227,雪峰科技,115.78,10.93,3.29,-2.32,-26.32,2.04
300359,全通教育,-24.58,10.93,5.45,-2.47,-200.00,3.27
002591,恒大高新,180.71,10.93,73.46,65.44,-147.06,76.96
300364,中文在线,36.32,10.93,3.96,3.35,42.67,3.94
300368,汇金股份,105.94,10.93,-15.85,20.40,-118.26,-14.76
600533,栖霞建设,-67.66,10.93,-5.92,13.70,-26.99,-6.29
000043,中航善达,51.86,10.93,1.00,-3.39,-188.32,6.15
000897,津滨发展,6.40,10.93,-9.67,-3.16,10.34,-9.33
300029,天龙光电,-77.21,10.93,40.24,-29.89,-29.27,41.53
600538,国发股份,-54.67,10.93,-3.69,-16.04,-103.00,1.87
300730,科创信息,-1.07,10.93,7.37,10.99,-0.00,6.95
600545,卓郎智能,1416.98,10.93,220.35,23.80,-256.07,28.76
600555,海航创新,-80.26,10.93,5.42,-12.66,-125.00,5.80
002278,神开股份,-5.02,10.93,0.68,-4.74,-0.00,0.39
600145,*ST新亿,15.29,10.93,1.51,-3.19,700.00,1.51
603322,超讯通信,32.28,10.93,29.18,67.98,-20.00,2.70
600150,*ST船舶,-27.85,10.93,20.58,-9.87,-200.00,-1.38
000159,国际实业,220.22,10.93,-5.82,-9.14,-25.55,-5.08
000935,四川双马,-5.82,10.93,-8.98,-25.10,-1400.00,11.30
600159,大龙地产,-77.15,10.93,1.33,12.14,42.52,-0.93
601005,重庆钢铁,211.34,10.93,7.37,-30.57,-130.77,-2254.85
000409,*ST地矿,-2.63,10.93,-24.86,-2.47,166.67,-30.40
002302,西部建设,31.72,10.93,46.10,28.60,-23.08,48.89
300074,华平股份,-2.40,10.93,4.96,6.59,132.89,5.12
002647,民盛金科,744.37,10.93,-19.42,-3.57,-123.57,-20.05
002306,*ST云网,-21.28,10.93,7.37,-14.73,56.00,-125.27
002310,东方园林,106.64,10.93,21.36,60.13,-136.00,23.80
300425,环能科技,45.72,10.93,6.72,17.13,-974.29,6.39
601058,赛轮金宇,-3.89,10.93,32.92,6.66,-300.00,33.17
002314,南山控股,146.29,10.93,4.69,17.21,-53.50,5.27
600186,莲花健康,-0.62,10.93,7.37,-9.68,-25.97,-96.04
002671,龙泉股份,183.27,10.93,3.16,1.41,-120.00,3.73
600620,天宸股份,-1.45,10.93,-3.16,-3.73,-24.39,-3.03
300449,汉邦高科,-33.15,10.93,82.47,83.89,-18.18,82.47
300106,西部牧业,-4.66,10.93,-37.00,-14.87,111.50,-40.00
002679,福建金森,15425.60,10.93,9.47,0.53,-106.67,9.44
600209,*ST罗顿,67.89,10.93,-7.86,-8.87,13.33,-7.03
002005,德豪润达,2.80,10.93,11.87,-6.62,-102.74,16.57
000534,万泽股份,59.27,10.93,12.15,-0.71,-136.13,12.54
002350,北京科锐,26.59,10.93,9.27,26.29,-143.23,10.28
300465,高伟达,29.66,10.93,6.25,33.06,-110.00,4.37
000539,粤电力A,4.64,10.93,0.97,1.53,-104.55,1.77
600227,圣济堂,117.53,10.93,2.10,-2.46,-181.15,2.07
300469,信息发展,-9.21,10.93,-3.84,34.94,-12.75,-7.24
600653,申华控股,42.54,10.93,-13.70,10.14,54.95,-26.96
300477,合纵科技,110.21,10.93,122.17,114.08,-150.00,122.46
002021,中捷资源,25.61,10.93,-8.59,-5.81,-33.33,-8.52
300134,大富科技,-4.02,10.93,-8.02,-6.31,-233.33,-7.91
600239,云南城投,100.37,10.93,28.75,22.23,-72.73,15.88
002713,东易日盛,34.35,10.93,29.82,26.90,4.35,26.85
300142,沃森生物,36.59,10.93,21.41,1.68,-177.50,5.91
600249,两面针,-20.05,10.93,-12.24,-18.59,-79.51,-4.78
300150,世纪瑞尔,92.42,10.93,30.91,30.64,-225.94,30.26
600678,四川金顶,111.02,10.93,7.37,29.50,-167.08,-818.99
600682,南京新百,11.12,10.93,24.53,8.01,-233.33,21.27
600265,ST景谷,-22.07,10.93,72.01,-1.87,-0.00,56.83
600686,金龙汽车,63.03,10.93,21.43,13.90,-88.89,14.57
000592,平潭发展,57.18,10.93,-0.02,2.36,-60.61,0.44
300513,恒泰实达,115.15,10.93,7.94,20.82,535.29,5.32
000607,华媒控股,-2.44,10.93,0.62,9.20,-22.29,2.14
002751,易尚展示,13.33,10.93,108.73,38.03,245.54,109.71
603666,亿嘉和,2709.30,10.93,7.37,10.99,-435.94,6.95
600707,彩虹股份,55.62,10.93,1393.21,454.94,-87.50,1527.77
000611,天首发展,-72.55,10.93,291.81,403.38,544.19,162.88
600712,南宁百货,10.20,10.93,0.17,10.06,-33.33,0.17
002760,凤形股份,9.79,10.93,-14.68,-13.10,-150.00,-14.68
600716,凤凰股份,78.75,10.93,-7.93,-20.04,330.43,-8.10
000622,恒立实业,60.93,10.93,-6.90,-15.72,-13.04,-6.86
600301,ST南化,83.06,10.93,-21.47,-17.33,55.10,-8.94
002077,大港股份,28.26,10.93,0.78,8.02,-40.00,1.13
300191,潜能恒信,643.40,10.93,2.01,0.76,-145.14,-1.04
600720,祁连山,-24.43,10.93,5.84,-7.72,14.93,9.02
600310,桂东电力,97.18,10.93,-17.10,22.63,-4.45,-24.04
300542,新晨科技,4.59,10.93,5.08,16.80,166.67,5.08
300551,古鳌科技,38.04,10.93,2.54,-0.28,-14.29,2.54
603729,龙韵股份,91.14,10.93,6.66,85.18,-1600.00,5.90
601908,京运通,156.76,10.93,7.19,13.13,7700.00,7.42
600744,华银电力,27.46,10.93,-25.51,-2.39,-120.00,-23.84
002105,信隆健康,-12.45,10.93,6.28,-4.03,-475.00,7.65
600753,东方银星,6998082.28,10.93,16.80,16.41,-510.96,16.80
601968,宝钢包装,21.84,10.93,-0.22,1.70,-100.00,-0.55
000691,亚太实业,15.29,10.93,173.19,-15.95,-26.32,167.66
000697,炼石有色,15.29,10.93,5.13,205.79,39.02,4.27
002289,宇顺电子,-28.16,10.93,-20.99,-39.59,-64.57,-20.28
300404,博济医药,207.35,10.93,-1.93,10.81,-281.82,-4.01
600158,中体产业,-3.61,10.93,3.64,11.01,-16.00,2.64
002297,博云新材,16.23,10.93,-6.63,-9.97,-326.32,-4.06
000950,*ST建峰,821.45,10.93,629.72,220.83,-316.22,572.13
600584,长电科技,9.27,10.93,41.67,1.58,-90.00,98.37
300416,苏试试验,48.46,10.93,15.72,40.65,-300.00,13.36
600588,用友网络,43.88,10.93,7.51,1.85,-45.45,5.10
600593,大连圣亚,-6.01,10.93,6.50,27.53,-6.58,9.62
002309,中利集团,11.13,10.93,64.51,18.12,-107.69,66.00
300081,恒信东方,96.75,10.93,13.55,17.66,-1696.05,14.31
002313,日海智能,45.20,10.93,-8.33,47.57,-50.00,-0.88
600601,方正科技,0.05,10.93,-17.61,9.58,-20.05,-17.66
000428,华天酒店,10.25,10.93,-2.06,-6.28,16.67,3.51
000702,正虹科技,13.02,10.93,13.37,7.50,-858.82,13.74
600372,中航电子,-0.83,10.93,18.33,18.11,239.00,17.65
002486,嘉麟杰,31.37,10.93,3.02,-12.06,-27.33,3.50
600793,宜宾纸业,52.07,10.93,3651.58,3.04,-103.44,3651.58
000721,西安饮食,0.12,10.93,-2.38,-7.32,-6.40,-1.61
002490,山东墨龙,78.59,10.93,5.95,9.19,-119.42,6.68
002149,西部材料,-12.15,10.93,4.36,22.59,-156.10,4.36
600802,福建水泥,41.57,10.93,-7.51,-7.77,-298.25,-1.68
600760,中航沈飞,531.78,10.93,1197.66,1455.36,-33.33,1559.22
300234,开尔新材,-11.20,10.93,-0.33,1.36,-50.00,-0.78
002816,和科达,24.21,10.93,2.18,3.42,0.67,2.18
600358,国旅联合,179.27,10.93,21.18,0.11,-124.17,4.20
603000,人民网,-1.04,10.93,-4.75,-0.85,25.00,0.83
000695,滨海能源,66.47,10.93,58.56,64.23,-114.67,9.26
002473,*ST圣莱,-17.27,10.93,-22.49,-16.86,46.59,-22.42
300592,华凯创意,30.18,10.93,8.39,17.38,0.00,8.39
600778,*ST友好,6.82,10.93,-35.82,-11.76,-349.51,-36.39
002828,贝肯能源,107.55,10.93,10.10,45.95,-25.00,6.81
300250,初灵信息,49.57,10.93,3.69,3.31,-116.67,3.65
000711,京蓝科技,894.48,10.93,44.10,137.47,10.00,41.64
002485,希努尔,-15.72,10.93,2.61,18.39,-29.01,2.05
000720,*ST新能,-30.96,10.93,54.16,7.35,-956.08,103.22
