code,name,industry,report,profit,operation,growth,debtpaying,cashflow
002040,南 京 港,港口,2.38,3.57,3.67,3.00,3.50,4.20
000695,滨海能源,供气供热,1.50,2.86,3.67,4.17,3.50,1.00
002322,理工环科,环境保护,2.38,3.14,3.83,1.67,3.50,1.00
002469,三维工程,建筑施工,2.62,3.00,3.67,3.33,3.50,1.00
000026,飞亚达Ａ,其他商业,2.38,4.29,3.50,3.00,3.50,4.80
300334,津膜科技,专用机械,1.00,1.86,3.67,3.17,3.50,1.00
600008,首创股份,环境保护,1.88,3.71,3.50,3.50,3.50,4.00
600027,华电国际,火力发电,3.62,4.29,3.83,3.67,3.50,5.20
601199,江南水务,水务,2.38,3.57,3.50,2.00,3.50,4.60
600113,浙江东日,区域地产,2.62,3.43,3.83,4.17,3.50,1.00
000900,现代投资,路桥,2.38,4.57,3.50,3.00,3.50,4.80
600269,赣粤高速,路桥,2.38,4.43,3.50,2.00,3.50,4.00
000607,华媒控股,广告包装,1.00,1.71,3.67,2.00,3.50,1.00
600320,振华重工,工程机械,2.25,3.57,3.50,2.33,3.50,4.00
603138,海量数据,软件服务,2.38,3.43,3.50,3.33,3.50,1.00
603337,杰克股份,纺织机械,3.50,4.71,3.50,4.67,3.50,5.00
002457,青龙管业,塑料,2.00,1.71,4.00,2.50,3.50,1.00
603038,华立股份,装修装饰,2.38,3.57,3.50,3.50,3.50,1.00
002277,友阿股份,百货,3.00,4.29,3.67,3.33,3.50,4.00
002393,力生制药,化学制药,2.38,4.14,3.50,2.67,3.50,5.00
000637,茂化实华,石油加工,1.88,3.29,4.00,1.67,3.50,4.80
300352,北信源,软件服务,1.75,2.57,4.00,3.33,3.50,1.00
002483,润邦股份,工程机械,2.25,3.43,3.50,1.50,3.50,1.00
000899,赣能股份,火力发电,1.62,3.00,3.67,1.00,3.50,5.20
600979,广安爱众,水力发电,1.88,3.43,3.50,2.17,3.50,4.00
603615,茶花股份,家居用品,2.00,3.57,3.50,2.33,3.50,5.40
601212,白银有色,铜,2.38,3.14,3.67,2.33,3.50,4.40
600825,新华传媒,出版业,2.38,2.86,3.67,2.33,3.50,1.00
600161,天坛生物,生物制药,2.88,3.57,3.67,3.50,3.50,1.00
600629,华建集团,建筑施工,3.25,4.29,3.50,4.33,3.50,1.00
300482,万孚生物,生物制药,3.38,4.57,3.50,5.33,3.50,4.80
000838,财信发展,区域地产,2.38,2.71,3.83,5.00,3.50,5.00
000425,徐工机械,工程机械,3.38,4.29,3.50,5.00,3.50,4.40
603098,森特股份,装修装饰,2.38,3.86,3.50,4.17,3.50,1.00
000766,通化金马,中成药,2.38,3.86,3.67,2.67,3.50,4.80
002034,旺能环境,环境保护,2.38,4.14,3.67,5.50,3.50,5.00
000571,新大洲Ａ,综合类,1.62,3.14,3.50,2.83,3.50,4.00
600288,大恒科技,软件服务,1.62,3.14,3.50,3.17,3.50,1.00
600651,飞乐音响,电器仪表,2.25,2.00,3.67,2.83,3.50,1.00
600006,东风汽车,汽车整车,3.12,3.86,3.50,3.17,3.50,1.00
600540,新赛股份,种植业,1.38,3.57,3.50,2.67,3.50,5.20
002067,景兴纸业,造纸,2.38,4.00,3.50,3.17,3.50,4.80
600696,ST岩石,区域地产,2.88,3.57,3.33,5.00,3.50,1.00
002761,多喜爱,纺织,2.75,3.29,3.50,3.67,3.50,1.00
002660,茂硕电源,电气设备,2.25,2.00,3.50,1.83,3.50,4.00
300577,开润股份,纺织,2.88,4.43,3.50,2.83,3.50,1.00
603079,圣达生物,食品,3.25,4.14,3.50,3.67,3.50,4.00
603569,长久物流,仓储物流,3.25,4.14,3.67,4.50,3.50,1.00
603096,新经典,出版业,2.88,4.57,3.50,4.33,3.50,1.00
603968,醋化股份,化工原料,2.38,4.29,3.50,2.83,3.50,4.00
300635,达安股份,建筑施工,2.38,3.43,3.50,3.50,3.50,1.00
300385,雪浪环境,环境保护,3.12,3.71,3.50,5.00,3.50,1.00
600400,红豆股份,服饰,2.88,3.29,3.50,3.67,3.50,1.00
600416,湘电股份,电气设备,2.38,2.00,3.83,2.83,3.50,1.00
600015,华夏银行,银行,2.25,3.14,1.00,2.17,3.50,1.00
600177,雅戈尔,服饰,2.38,4.86,3.83,2.17,3.50,1.00
000159,国际实业,石油贸易,2.38,1.57,3.50,2.17,3.50,1.00
601828,美凯龙,其他商业,3.00,5.00,3.67,2.33,3.50,1.00
603801,志邦股份,家居用品,3.12,4.14,3.67,5.33,3.50,1.00
600694,大商股份,百货,2.38,5.00,3.67,3.17,3.50,4.80
002215,诺 普 信,农药化肥,2.38,4.71,3.50,4.67,3.50,1.00
600785,新华百货,百货,3.50,4.71,3.83,3.67,3.50,5.00
600727,鲁北化工,农药化肥,2.38,3.43,3.67,4.00,3.50,1.00
600798,宁波海运,水运,2.38,3.14,3.83,3.00,3.50,5.00
002350,北京科锐,电气设备,1.62,3.00,3.50,3.50,3.50,1.00
000045,深纺织Ａ,纺织,2.12,2.43,3.50,2.83,3.50,1.00
600428,中远海特,水运,2.50,2.71,3.67,3.00,3.50,1.00
002484,江海股份,元器件,2.25,3.29,3.50,3.00,3.50,4.00
601288,农业银行,银行,2.88,4.29,1.00,2.67,3.50,1.00
601872,招商轮船,水运,1.62,2.86,3.50,1.00,3.50,4.80
000559,万向钱潮,汽车配件,2.75,4.57,3.50,2.50,3.50,1.00
600898,国美通讯,通信设备,2.38,3.00,3.50,5.00,3.50,3.40
002081,金 螳 螂,装修装饰,3.38,4.71,3.67,3.83,3.50,1.00
600556,ST慧球,软件服务,2.00,1.43,3.67,3.17,3.50,1.00
002151,北斗星通,通信设备,1.75,2.71,3.50,3.50,3.50,1.00
600827,百联股份,超市连锁,2.50,4.71,4.00,1.67,3.50,4.80
002295,精艺股份,铜,2.38,3.71,3.83,3.67,3.50,1.00
002661,克明面业,食品,3.38,4.29,3.50,3.67,3.50,5.60
603895,天永智能,专用机械,2.12,3.71,3.50,2.00,3.50,4.00
300399,京天利,互联网,2.38,1.71,3.33,1.00,3.50,1.00
002758,华通医药,医药商业,2.38,3.14,3.50,2.67,3.50,1.00
000557,西部创业,红黄药酒,2.62,3.00,3.50,3.17,3.50,1.00
002030,达安基因,生物制药,2.25,3.71,3.50,2.83,3.50,1.00
300114,中航电测,元器件,2.25,3.43,3.50,3.50,3.50,1.00
603368,柳药股份,医药商业,3.38,4.71,3.50,4.17,3.50,1.00
601216,君正集团,化工原料,3.50,4.71,3.83,4.83,3.50,4.60
603628,清源股份,电气设备,1.38,2.57,3.67,2.67,3.50,1.00
300189,神农基因,种植业,2.62,3.00,3.83,2.17,3.50,6.00
603017,中衡设计,建筑施工,2.62,3.43,3.67,4.17,3.50,1.00
300221,银禧科技,塑料,2.38,3.86,3.50,3.50,3.50,1.00
600168,武汉控股,水务,2.38,3.86,3.83,3.83,3.50,4.00
600100,同方股份,电脑设备,2.38,2.43,3.50,2.33,3.50,1.00
002596,海南瑞泽,其他建材,3.00,3.29,3.50,5.67,3.50,1.00
002803,吉宏股份,广告包装,3.25,4.29,3.50,4.17,3.50,5.00
600216,浙江医药,化学制药,4.12,5.43,3.50,5.00,3.50,1.00
002036,联创电子,元器件,2.75,3.14,3.50,4.67,3.50,1.00
300621,维业股份,装修装饰,3.62,4.29,3.67,4.83,3.50,4.20
600406,国电南瑞,软件服务,2.38,3.71,3.67,5.83,3.50,1.00
600613,神奇制药,中成药,2.38,3.57,3.50,3.33,3.50,4.00
000686,东北证券,证券,2.38,3.00,1.00,1.00,3.50,1.00
002100,天康生物,饲料,2.00,3.57,3.50,2.67,3.50,1.00
603638,艾迪精密,专用机械,3.38,4.43,3.50,4.50,3.50,1.00
600343,航天动力,航空,2.38,2.29,3.50,1.17,3.50,1.00
002269,美邦服饰,服饰,2.88,3.86,3.50,3.33,3.50,5.00
002422,科伦药业,化学制药,2.38,5.14,3.50,4.17,3.50,5.00
002554,惠博普,石油开采,2.00,3.57,3.50,1.17,3.50,1.00
300351,永贵电器,元器件,3.12,4.00,3.50,4.00,3.50,4.00
002430,杭氧股份,化工机械,3.75,4.43,3.50,5.17,3.50,5.00
002163,中航三鑫,装修装饰,1.00,2.00,3.50,2.17,3.50,1.00
600668,尖峰集团,水泥,2.38,4.86,3.67,2.83,3.50,4.00
300410,正业科技,电器仪表,3.00,3.86,3.50,4.17,3.50,1.00
002138,顺络电子,元器件,3.12,4.14,3.50,5.00,3.50,5.40
600033,福建高速,路桥,2.25,4.14,3.67,1.83,3.50,5.20
600633,浙数文化,出版业,2.12,4.00,3.67,2.00,3.50,4.20
600697,欧亚集团,百货,2.38,4.29,3.67,4.00,3.50,4.20
000005,世纪星源,房产服务,2.38,2.86,3.50,3.17,3.50,4.00
300405,科隆股份,化工原料,2.38,2.71,3.50,2.17,3.50,5.00
002888,惠威科技,元器件,2.00,3.14,3.67,4.00,3.50,1.00
002039,黔源电力,水力发电,1.88,3.57,3.67,2.83,3.50,5.60
002800,天顺股份,仓储物流,1.00,1.86,3.50,2.17,3.50,3.40
002496,辉丰股份,农药化肥,2.38,4.29,3.50,2.33,3.50,4.00
300474,景嘉微,元器件,2.00,3.43,3.67,3.33,3.50,1.00
002335,科华恒盛,电气设备,2.75,3.86,3.50,4.33,3.50,1.00
600025,华能水电,水力发电,2.38,4.14,3.67,2.33,3.50,5.20
002785,万里石,其他建材,1.88,3.00,3.50,1.33,3.50,1.00
002416,爱施德,电器连锁,2.38,4.14,4.00,3.17,3.50,4.80
300048,合康新能,电气设备,1.50,2.57,3.67,1.67,3.50,1.00
002748,世龙实业,化工原料,1.75,3.14,3.67,2.00,3.50,1.00
002832,比音勒芬,服饰,3.50,4.71,3.50,4.33,3.50,4.60
002152,广电运通,电脑设备,2.38,4.14,3.50,2.17,3.50,1.00
600839,四川长虹,家用电器,2.62,3.43,3.50,2.83,3.50,1.00
600822,上海物贸,商贸代理,2.88,3.71,4.00,3.50,3.50,4.80
002292,奥飞娱乐,影视音像,2.12,3.57,3.50,2.50,3.50,1.00
002694,顾地科技,塑料,2.38,1.86,3.50,1.67,3.50,1.00
000960,锡业股份,小金属,3.00,4.29,3.83,4.50,3.50,1.00
600195,中牧股份,饲料,3.50,4.71,3.50,4.17,3.50,1.00
300280,南通锻压,专用机械,1.38,2.71,3.83,2.83,3.50,1.00
002514,宝馨科技,机械基件,3.25,4.14,3.50,3.33,3.50,1.00
603301,振德医疗,医疗保健,2.25,4.29,3.50,2.00,3.50,1.00
603036,如通股份,专用机械,1.38,2.71,4.00,1.50,3.50,1.00
601717,郑煤机,工程机械,2.38,3.86,3.50,4.83,3.50,4.00
300294,博雅生物,生物制药,2.62,4.57,3.50,4.17,3.50,1.00
600744,华银电力,火力发电,2.38,3.57,3.50,1.83,3.50,5.20
002472,双环传动,机械基件,2.88,3.86,3.50,4.50,3.50,1.00
600435,北方导航,专用机械,1.00,2.00,4.00,1.50,3.50,1.00
600614,鹏起科技,综合类,1.88,3.57,3.67,1.83,3.50,1.00
603566,普莱柯,生物制药,2.88,3.86,3.50,3.33,3.50,1.00
002783,凯龙股份,化工原料,1.75,3.29,3.50,2.83,3.50,4.20
600545,XD卓郎智,纺织机械,2.38,4.29,3.50,4.17,3.50,1.00
600219,南山铝业,铝,2.38,4.00,3.50,3.00,3.50,4.20
300622,博士眼镜,其他商业,2.38,3.71,3.67,3.33,3.50,4.40
600746,江苏索普,化工原料,1.00,1.57,3.83,1.67,3.50,4.00
000892,欢瑞世纪,影视音像,1.50,2.86,4.00,4.17,3.50,1.00
603665,康隆达,纺织,2.38,3.86,3.50,2.67,3.50,5.00
000931,中 关 村,区域地产,2.38,3.14,3.67,3.17,3.50,4.00
601608,中信重工,专用机械,2.38,2.43,3.67,2.00,3.50,1.00
300634,彩讯股份,软件服务,2.38,3.43,3.50,3.83,3.50,1.00
300243,瑞丰高材,化工原料,3.38,3.57,3.50,4.50,3.50,1.00
000767,漳泽电力,火力发电,2.00,2.29,3.50,2.83,3.50,3.60
002852,道道全,食品,2.38,4.29,3.67,3.00,3.50,1.00
002798,帝欧家居,家居用品,2.38,3.57,3.50,6.00,3.50,1.00
002099,海翔药业,化学制药,1.88,3.57,3.50,2.00,3.50,5.00
000503,国新健康,医疗保健,2.00,1.29,3.83,2.00,3.50,1.00
603196,日播时尚,服饰,2.38,3.71,3.50,3.17,3.50,5.40
000605,渤海股份,水务,2.38,3.00,3.50,3.33,3.50,1.00
002202,金风科技,电气设备,2.88,4.29,3.67,3.83,3.50,1.00
603156,养元饮品,软饮料,3.88,5.86,3.67,3.83,3.50,1.00
000049,德赛电池,电气设备,3.25,4.57,3.50,4.33,3.50,4.80
300472,新元科技,专用机械,3.12,3.43,3.50,6.00,3.50,4.00
002461,珠江啤酒,啤酒,2.38,3.00,3.67,3.17,3.50,1.00
601126,四方股份,电气设备,1.00,2.29,3.67,3.17,3.50,1.00
600009,上海机场,机场,3.50,5.29,3.67,3.67,3.50,5.20
600939,重庆建工,建筑施工,2.38,3.71,3.50,4.50,3.50,1.00
600630,龙头股份,纺织,2.38,3.57,3.50,3.17,3.50,1.00
600886,国投电力,水力发电,3.12,5.00,3.67,3.67,3.50,4.80
600995,文山电力,水力发电,3.75,5.14,4.00,3.67,3.50,5.60
300354,东华测试,电器仪表,1.00,1.86,4.00,3.17,3.50,1.00
300389,艾比森,半导体,3.00,3.71,3.50,4.00,3.50,1.00
603378,亚士创能,染料涂料,1.00,2.14,3.50,2.33,3.50,1.00
603829,洛凯股份,电气设备,2.00,3.00,3.50,2.83,3.50,1.00
600178,东安动力,汽车配件,1.38,2.29,3.50,1.33,3.50,5.20
002559,亚威股份,机床制造,2.50,3.14,3.50,3.33,3.50,1.00
600319,亚星化学,化工原料,2.38,3.57,3.83,3.83,3.50,1.00
002267,陕天然气,供气供热,3.50,4.71,3.83,3.67,3.50,5.00
002459,天业通联,工程机械,2.38,2.29,3.67,3.33,3.50,1.00
600713,南京医药,医药商业,2.50,4.00,3.50,3.67,3.50,1.00
000419,通程控股,百货,2.88,3.86,3.67,3.33,3.50,1.00
000402,金 融 街,全国地产,3.12,5.00,4.00,3.00,3.50,1.00
601798,*ST蓝科,化工机械,2.25,1.71,4.00,2.17,3.50,1.00
603113,金能科技,化工原料,3.62,5.14,3.67,4.83,3.50,5.40
600767,ST运盛,医疗保健,2.38,1.71,3.67,3.17,3.50,1.00
600360,华微电子,半导体,2.75,3.00,3.50,3.83,3.50,4.60
300600,瑞特股份,电气设备,2.12,4.00,3.50,2.00,3.50,1.00
600671,天目药业,中成药,2.38,4.00,3.50,4.67,3.50,5.20
002884,凌霄泵业,专用机械,2.38,4.43,3.50,2.67,3.50,4.40
601866,中远海发,水运,2.12,4.00,3.50,2.67,3.50,1.00
603183,建研院,建筑施工,1.88,3.57,3.50,3.83,3.50,1.00
002728,特一药业,中成药,2.75,3.86,3.50,4.33,3.50,4.00
002875,安奈儿,服饰,2.75,4.57,3.50,2.83,3.50,1.00
002237,恒邦股份,黄金,3.38,4.43,3.67,3.33,3.50,5.00
603116,DR红蜻蜓,服饰,2.62,4.43,3.50,3.00,3.50,1.00
000915,山大华特,化学制药,2.38,4.71,3.50,3.00,3.50,4.80
000768,中航飞机,航空,1.62,3.29,3.50,2.67,3.50,1.00
300486,东杰智能,专用机械,1.88,3.14,3.50,3.33,3.50,1.00
000546,金圆股份,水泥,1.38,2.86,3.50,4.67,3.50,1.00
300170,汉得信息,软件服务,2.38,3.86,3.67,4.33,3.50,1.00
600787,中储股份,仓储物流,1.50,3.14,3.67,2.33,3.50,1.00
300287,飞利信,软件服务,3.12,4.00,3.67,4.17,3.50,1.00
603078,江化微,化工原料,2.38,3.43,3.50,2.33,3.50,5.00
002222,福晶科技,元器件,3.00,4.00,3.50,4.00,3.50,5.20
603081,大丰实业,专用机械,2.38,3.71,3.50,4.00,3.50,1.00
603655,朗博科技,汽车配件,3.00,3.71,3.50,3.50,3.50,5.20
002160,常铝股份,铝,2.38,2.86,3.50,2.00,3.50,1.00
000667,美好置业,全国地产,1.00,1.57,3.83,2.33,3.50,3.80
000544,中原环保,环境保护,2.38,3.57,3.67,2.67,3.50,5.00
600089,特变电工,电气设备,2.38,4.43,3.50,2.83,3.50,1.00
002889,东方嘉盛,仓储物流,2.75,4.43,3.67,2.67,3.50,5.20
002245,澳洋顺昌,仓储物流,3.25,4.14,3.50,5.00,3.50,4.00
000997,新 大 陆,软件服务,2.38,4.57,3.50,3.83,3.50,1.00
000933,神火股份,煤炭开采,1.88,3.57,3.67,1.50,3.50,4.20
600376,首开股份,区域地产,3.38,4.29,4.00,4.50,3.50,1.00
603330,上海天洋,塑料,2.50,3.14,3.50,4.00,3.50,1.00
600977,中国电影,影视音像,3.38,4.86,3.50,3.50,3.50,5.80
300479,神思电子,软件服务,1.38,2.43,3.50,2.33,3.50,1.00
300033,同花顺,软件服务,2.12,4.57,3.50,1.67,3.50,5.00
002529,海源机械,专用机械,3.38,3.71,3.67,3.50,3.50,1.00
000166,申万宏源,证券,2.75,4.00,1.00,4.00,3.50,2.20
603558,健盛集团,纺织,2.88,3.57,3.50,5.00,3.50,4.60
600895,张江高科,园区开发,2.38,4.57,3.83,1.67,3.50,1.00
601555,东吴证券,证券,1.38,3.57,1.00,2.00,3.50,1.00
002353,杰瑞股份,化工机械,2.75,3.29,3.50,3.50,3.50,4.60
000776,广发证券,证券,2.38,5.00,1.00,2.33,3.50,3.40
601636,旗滨集团,玻璃,3.38,4.57,3.83,4.17,3.50,4.80
002771,真视通,软件服务,1.75,3.00,3.50,2.50,3.50,1.00
300575,中旗股份,农药化肥,2.50,4.57,3.50,3.17,3.50,1.00
002096,南岭民爆,化工原料,1.75,2.14,3.50,1.83,3.50,1.00
601127,小康股份,汽车配件,3.38,4.86,3.83,4.17,3.50,4.80
300520,科大国创,软件服务,1.25,2.57,3.50,3.00,3.50,1.00
603326,我乐家居,家居用品,2.00,2.00,3.50,3.17,3.50,1.00
600699,均胜电子,汽车配件,1.75,3.71,3.50,1.83,3.50,1.00
600123,兰花科创,煤炭开采,2.38,4.57,3.67,1.83,3.50,4.60
300142,沃森生物,生物制药,1.62,3.29,3.83,3.17,3.50,1.00
600573,惠泉啤酒,啤酒,1.00,1.71,3.67,3.17,3.50,3.80
600415,小商品城,商品城,3.25,4.71,3.83,3.00,3.50,1.00
600239,云南城投,区域地产,1.00,2.57,3.83,4.00,3.50,1.00
002133,广宇集团,全国地产,4.00,5.14,3.67,4.50,3.50,1.00
300281,金明精机,专用机械,2.38,2.86,3.50,4.50,3.50,5.00
002444,巨星科技,轻工机械,3.00,4.00,3.50,3.33,3.50,5.00
300201,海伦哲,专用机械,1.00,1.71,3.67,2.50,3.50,1.00
600962,国投中鲁,软饮料,2.00,2.43,3.50,1.67,3.50,6.00
600403,大有能源,煤炭开采,3.50,4.57,3.67,4.50,3.50,5.00
000630,铜陵有色,铜,2.88,3.57,3.83,3.00,3.50,1.00
600220,江苏阳光,纺织,1.00,1.71,3.50,2.33,3.50,1.00
002182,云海金属,小金属,2.25,3.86,3.50,2.67,3.50,4.00
300608,思特奇,软件服务,2.38,1.86,3.67,3.00,3.50,1.00
002759,天际股份,家用电器,1.50,2.86,3.50,1.33,3.50,1.00
600600,青岛啤酒,啤酒,3.50,5.43,3.67,3.33,3.50,5.20
300353,东土科技,通信设备,2.38,3.29,3.50,4.00,3.50,1.00
002490,山东墨龙,化工机械,1.62,2.86,3.50,3.00,3.50,1.00
600873,梅花生物,食品,2.38,4.43,3.67,1.83,3.50,5.00
600493,凤竹纺织,纺织,2.50,2.71,3.50,3.50,3.50,1.00
603988,中电电机,电气设备,1.75,3.00,3.50,2.33,3.50,4.00
600422,昆药集团,中成药,2.25,4.29,3.50,2.67,3.50,1.00
600339,中油工程,石油加工,1.00,2.29,3.50,2.17,3.50,3.80
000726,鲁 泰Ａ,纺织,2.62,4.43,3.50,2.50,3.50,4.20
002334,英威腾,电气设备,3.00,3.14,3.50,4.83,3.50,1.00
601166,兴业银行,银行,3.25,5.14,1.00,2.17,3.50,1.00
300209,天泽信息,软件服务,1.88,2.86,3.67,3.17,3.50,1.00
002282,博深工具,轻工机械,3.00,3.14,3.50,6.00,3.50,1.00
603579,荣泰健康,医疗保健,2.38,4.71,3.50,3.83,3.50,4.80
603358,华达科技,汽车配件,3.12,4.57,3.50,3.50,3.50,4.00
600373,中文传媒,出版业,2.75,5.43,3.50,2.50,3.50,1.00
000157,中联重科,工程机械,3.38,3.86,3.50,3.67,3.50,4.20
600900,长江电力,水力发电,3.00,4.71,3.83,2.83,3.50,5.20
002274,华昌化工,农药化肥,2.38,2.86,3.83,1.33,3.50,1.00
603611,诺力股份,运输设备,3.00,4.14,3.50,3.50,3.50,1.00
300096,易联众,软件服务,1.00,1.86,3.67,3.33,3.50,1.00
002394,联发股份,纺织,2.38,3.71,3.50,2.00,3.50,5.00
600966,博汇纸业,造纸,3.25,4.71,3.50,3.17,3.50,4.80
300117,嘉寓股份,装修装饰,2.00,3.00,3.67,3.33,3.50,1.00
000785,武汉中商,百货,2.38,4.29,4.00,4.83,3.50,1.00
600771,广誉远,中成药,3.25,4.29,3.50,4.50,3.50,1.00
300449,汉邦高科,电脑设备,1.00,1.57,3.83,3.83,3.50,1.00
002589,瑞康医药,医药商业,2.38,4.86,3.50,3.67,3.50,1.00
600893,航发动力,航空,1.00,2.43,3.67,3.17,3.50,1.00
000301,东方市场,综合类,2.38,3.43,3.50,3.33,3.50,4.00
600069,银鸽投资,造纸,2.38,2.43,3.50,2.67,3.50,1.00
603177,XD德创环,环境保护,1.25,1.71,3.67,2.17,3.50,1.00
600649,城投控股,区域地产,2.38,4.71,3.83,3.00,3.50,4.00
002895,川恒股份,化工原料,1.38,2.43,3.67,2.83,3.50,1.00
000609,中迪投资,区域地产,1.00,1.43,4.00,2.00,3.50,1.00
000532,华金资本,元器件,2.25,2.71,3.50,2.83,3.50,4.40
300319,麦捷科技,元器件,2.12,3.00,3.50,2.50,3.50,5.00
600558,大西洋,钢加工,1.50,2.57,3.50,2.17,3.50,1.00
600526,菲达环保,环境保护,1.50,2.86,3.50,1.50,3.50,1.00
603985,恒润股份,机械基件,2.38,4.29,3.50,3.83,3.50,1.00
601086,国芳集团,百货,2.38,3.43,4.00,2.33,3.50,5.00
600166,福田汽车,汽车整车,1.00,2.29,3.50,1.50,3.50,1.00
002781,奇信股份,装修装饰,2.38,4.00,3.50,3.33,3.50,1.00
300024,机器人,专用机械,2.50,3.43,3.67,3.17,3.50,1.00
002360,同德化工,化工原料,2.88,3.43,3.50,3.33,3.50,1.00
603277,银都股份,专用机械,2.12,3.86,3.50,3.50,3.50,1.00
601880,大连港,港口,1.00,1.86,3.50,1.83,3.50,3.40
603900,莱绅通灵,服饰,2.88,4.86,3.67,2.83,3.50,5.20
603980,吉华集团,染料涂料,2.88,4.57,3.50,4.00,3.50,4.40
603686,龙马环卫,专用机械,3.12,4.29,3.50,4.67,3.50,1.00
300549,优德精密,专用机械,2.12,3.71,3.50,2.50,3.50,4.20
600882,广泽股份,乳制品,1.00,1.86,3.50,1.50,3.50,1.00
603355,莱克电气,家用电器,2.25,4.29,3.50,2.00,3.50,4.40
000682,东方电子,电气设备,1.50,2.86,3.50,2.67,3.50,1.00
300613,富瀚微,半导体,2.38,4.29,3.50,2.83,3.50,5.40
002779,中坚科技,农用机械,1.62,2.71,3.50,1.67,3.50,4.20
603458,勘设股份,建筑施工,2.88,4.57,3.50,2.83,3.50,1.00
600054,黄山旅游,旅游景点,3.12,4.00,3.67,2.67,3.50,1.00
601519,大智慧,软件服务,2.38,2.43,3.67,3.50,3.50,1.00
603039,泛微网络,软件服务,2.88,4.14,3.50,4.67,3.50,1.00
603970,中农立华,其他商业,3.00,4.00,3.50,3.33,3.50,1.00
002332,仙琚制药,生物制药,2.88,3.86,3.50,4.50,3.50,1.00
300651,金陵体育,文教休闲,2.38,2.86,3.50,4.17,3.50,1.00
600470,六国化工,农药化肥,1.25,2.00,3.67,3.17,3.50,1.00
002735,王子新材,塑料,1.88,3.14,3.50,2.67,3.50,5.00
002266,浙富控股,电气设备,1.62,2.86,3.67,2.33,3.50,1.00
002033,丽江旅游,旅游景点,2.12,3.86,3.67,1.83,3.50,4.60
601766,中国中车,运输设备,2.50,4.00,3.50,2.33,3.50,1.00
600328,兰太实业,化工原料,3.25,4.43,3.50,3.67,3.50,4.60
603727,博迈科,石油开采,1.00,1.29,3.83,1.00,3.50,1.00
603488,展鹏科技,电气设备,2.38,3.14,3.50,2.00,3.50,4.00
002505,大康农业,农业综合,1.38,2.86,3.50,1.50,3.50,4.20
000878,云南铜业,铜,3.25,4.14,3.83,4.00,3.50,4.20
002342,巨力索具,机械基件,1.50,2.57,3.50,1.33,3.50,1.00
000850,华茂股份,纺织,3.50,3.86,3.50,3.17,3.50,1.00
300178,腾邦国际,旅游服务,2.88,3.57,3.33,5.17,3.50,1.00
002616,长青集团,环境保护,1.75,3.14,3.50,2.33,3.50,1.00
600530,交大昂立,医疗保健,2.00,3.71,3.50,1.33,3.50,1.00
300741,华宝股份,食品,3.50,5.14,3.50,3.33,3.50,5.60
300736,百华悦邦,通信设备,2.38,4.00,3.50,2.00,3.50,5.40
600208,新湖中宝,全国地产,3.38,4.43,4.00,4.50,3.50,1.00
600227,圣济堂,农药化肥,1.88,3.43,3.50,2.50,3.50,4.00
600429,三元股份,乳制品,3.00,3.71,3.50,4.83,3.50,1.00
002022,科华生物,医疗保健,2.38,4.00,3.50,4.00,3.50,1.00
601969,海南矿业,普钢,2.38,1.71,3.50,1.67,3.50,4.20
002736,国信证券,证券,2.38,3.86,1.00,2.50,3.50,2.20
000048,*ST康达,饲料,2.38,3.57,3.50,3.17,3.50,1.00
601211,国泰君安,证券,2.75,5.29,1.00,3.33,3.50,3.40
600901,江苏租赁,多元金融,2.38,4.57,3.00,2.67,3.50,1.00
601258,庞大集团,汽车服务,1.62,3.29,3.67,1.33,3.50,1.00
002432,九安医疗,医疗保健,2.00,1.71,3.50,2.00,3.50,1.00
000718,苏宁环球,区域地产,3.75,4.57,3.83,4.33,3.50,1.00
300167,迪威迅,通信设备,1.00,1.57,3.67,3.17,3.50,1.00
300555,路通视信,通信设备,2.38,2.71,3.67,2.00,3.50,1.00
000901,航天科技,航空,2.38,2.43,3.50,2.00,3.50,1.00
002196,方正电机,纺织机械,2.38,3.00,3.50,2.67,3.50,1.00
603856,东宏股份,塑料,3.25,3.86,3.50,4.17,3.50,1.00
601669,中国电建,建筑施工,3.12,4.43,3.50,4.50,3.50,1.00
600483,福能股份,火力发电,3.00,4.14,3.67,3.67,3.50,4.80
600420,现代制药,化学制药,2.88,4.86,3.50,3.17,3.50,4.40
300530,达志科技,化工原料,2.00,3.86,3.50,2.00,3.50,1.00
002174,游族网络,互联网,3.25,4.86,3.33,4.17,3.50,4.00
300425,环能科技,环境保护,2.38,3.14,3.50,3.17,3.50,1.00
000716,黑芝麻,食品,1.62,3.14,3.50,4.00,3.50,4.20
600828,茂业商业,百货,3.62,5.00,3.83,4.50,3.50,4.80
002304,洋河股份,白酒,2.38,6.00,3.67,4.17,3.50,4.80
601988,中国银行,银行,3.25,4.14,1.00,2.50,3.50,3.40
300365,恒华科技,软件服务,2.75,3.00,3.67,5.50,3.50,1.00
600626,申达股份,纺织,2.00,3.86,3.83,3.67,3.50,1.00
300222,科大智能,电气设备,2.25,3.71,3.50,3.67,3.50,1.00
002287,奇正藏药,中成药,2.38,4.57,3.50,4.00,3.50,5.40
002462,嘉事堂,医药商业,2.38,4.71,3.50,4.17,3.50,1.00
002641,永高股份,塑料,1.88,2.71,3.50,2.83,3.50,4.20
002549,凯美特气,环境保护,3.12,3.43,3.67,4.00,3.50,5.00
